productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
475425,Basic Grass Energy,Basic Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/475425_200w.jpg,3,22873,https://cpt.tcgcsv.com/wbQ5,2023-03-31T04:03:37.037,1,001,Common,Basic Energy,,,,,,,,0.01,0.05,4.99,0.02,0.01,Normal,,
475426,Basic Fire Energy,Basic Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/475426_200w.jpg,3,22873,https://cpt.tcgcsv.com/xbQ5,2023-03-31T04:03:37.037,1,002,Common,Basic Energy,,,,,,,,0.01,0.06,10.0,0.06,,Normal,,
475427,Basic Water Energy,Basic Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/475427_200w.jpg,3,22873,https://cpt.tcgcsv.com/zbQ5,2024-11-09T04:08:57.81,1,003,Common,Basic Energy,,,,,,,,0.01,0.07,4.99,0.03,,Normal,,
475428,Basic Lightning Energy,Basic Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/475428_200w.jpg,3,22873,https://cpt.tcgcsv.com/BbQ5,2024-11-04T19:12:48.787,1,004,Common,Basic Energy,,,,,,,,0.01,0.06,4.99,0.04,,Normal,,
475429,Basic Psychic Energy,Basic Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/475429_200w.jpg,3,22873,https://cpt.tcgcsv.com/CbQ5,2024-10-02T19:00:07.037,1,005,Common,Basic Energy,,,,,,,,0.01,0.06,4.99,0.04,,Normal,,
475430,Basic Fighting Energy,Basic Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/475430_200w.jpg,3,22873,https://cpt.tcgcsv.com/DbQ5,2024-11-04T11:09:49.39,1,006,Common,Basic Energy,,,,,,,,0.01,0.05,4.99,0.03,,Normal,,
475431,Basic Darkness Energy,Basic Darkness Energy,https://tcgplayer-cdn.tcgplayer.com/product/475431_200w.jpg,3,22873,https://cpt.tcgcsv.com/FbQ5,2023-03-31T04:03:37.037,1,007,Common,Basic Energy,,,,,,,,0.01,0.07,4.99,0.03,,Normal,,
475432,Basic Metal Energy,Basic Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/475432_200w.jpg,3,22873,https://cpt.tcgcsv.com/GbQ5,2023-03-31T04:03:37.037,1,008,Common,Basic Energy,,,,,,,,0.01,0.05,4.99,0.02,,Normal,,
475443,Rock Chestplate,Rock Chestplate,https://tcgplayer-cdn.tcgplayer.com/product/475443_200w.jpg,3,22873,https://cpt.tcgcsv.com/TbQ5,2024-07-12T22:37:44.98,1,192/198,Uncommon,Tool,,,,,,,,0.01,0.1,4.99,0.07,0.03,Normal,"The Fighting PokÃ©mon this card is attached to takes 30 less damage from attacks from your opponent's PokÃ©mon <em>(after applying Weakness and Resistance)</em>.
<br><br>
You may attach any number of PokÃ©mon Tools to your PokÃ©mon during your turn. You may attach only 1 PokÃ©mon Tool to each PokÃ©mon, and it stays attached.",
475443,Rock Chestplate,Rock Chestplate,https://tcgplayer-cdn.tcgplayer.com/product/475443_200w.jpg,3,22873,https://cpt.tcgcsv.com/TbQ5,2024-07-12T22:37:44.98,1,192/198,Uncommon,Tool,,,,,,,,0.04,0.2,4.99,0.16,,Reverse Holofoil,"The Fighting PokÃ©mon this card is attached to takes 30 less damage from attacks from your opponent's PokÃ©mon <em>(after applying Weakness and Resistance)</em>.
<br><br>
You may attach any number of PokÃ©mon Tools to your PokÃ©mon during your turn. You may attach only 1 PokÃ©mon Tool to each PokÃ©mon, and it stays attached.",
475651,Code Card - Paldea Collection [Fuecoco],Code Card Paldea Collection Fuecoco,https://tcgplayer-cdn.tcgplayer.com/product/475651_200w.jpg,3,22873,https://cpt.tcgcsv.com/2hQ5,2023-01-06T05:03:11.367,1,,Code Card,,,,,,,,,0.06,0.14,1.14,0.14,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the PokÃ©mon TCG Online <strong>and/or</strong> the PokÃ©mon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
475652,Code Card - Paldea Collection [Sprigatito],Code Card Paldea Collection Sprigatito,https://tcgplayer-cdn.tcgplayer.com/product/475652_200w.jpg,3,22873,https://cpt.tcgcsv.com/3hQ5,2023-01-06T05:03:11.367,1,,Code Card,,,,,,,,,0.07,0.13,1.14,0.13,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the PokÃ©mon TCG Online <strong>and/or</strong> the PokÃ©mon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
475653,Code Card - Paldea Collection [Quaxly],Code Card Paldea Collection Quaxly,https://tcgplayer-cdn.tcgplayer.com/product/475653_200w.jpg,3,22873,https://cpt.tcgcsv.com/5hQ5,2023-01-06T05:03:11.367,1,,Code Card,,,,,,,,,0.07,0.14,1.14,0.14,,Normal,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the PokÃ©mon TCG Online <strong>and/or</strong> the PokÃ©mon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",
476451,Scarlet & Violet Booster Pack,Scarlet and Violet Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/476451_200w.jpg,3,22873,https://cpt.tcgcsv.com/2CQ5,2023-10-13T18:57:24.53,1,,,,,,,,,,,2.81,4.03,8.99,3.5,,Normal,"Begin a New Adventure with PokÃ©mon ex!Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary PokÃ©mon Koraidon and Miraidon as PokÃ©mon ex. Other PokÃ©mon ex evolve their way into battleâincluding Arcanine and Gyarados with a dazzling new look. Even more PokÃ©mon appear as illustration rare cards with amazing artworkâdiscover them all in the PokÃ©mon TCG: Scarlet & Violet expansion!
<br>
Each Scarlet & Violet: Base Set - Booster Pack contains 10 randomly inserted game cards.
<br>
Cards vary by pack. Pack may vary by product.",0820650853241
476452,Scarlet & Violet Booster Box,Scarlet and Violet Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/476452_200w.jpg,3,22873,https://cpt.tcgcsv.com/3CQ5,2023-03-31T04:03:37.037,1,,,,,,,,,,,116.89,136.49,1325.0,122.95,,Normal,"Begin a New Adventure with PokÃ©mon ex!
<br>Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary PokÃ©mon Koraidon and Miraidon as PokÃ©mon ex. Other PokÃ©mon ex evolve their way into battleâincluding Arcanine and Gyarados with a dazzling new look. Even more PokÃ©mon appear as illustration rare cards with amazing artworkâdiscover them all in the PokÃ©mon TCG: Scarlet & Violet expansion!
<br><br>Each Scarlet & Violet booster box contains 36 Scarlet & Violet booster packs.",0820650863240
476453,Scarlet & Violet Booster Box Case,Scarlet and Violet Booster Box Case,https://tcgplayer-cdn.tcgplayer.com/product/476453_200w.jpg,3,22873,https://cpt.tcgcsv.com/5CQ5,2023-03-31T04:03:37.037,1,,,,,,,,,,,714.99,771.81,2500.0,659.15,,Normal,More information coming soon.,0820650873249
478253,Scarlet & Violet Build & Battle Box,Scarlet and Violet Build and Battle Box,https://tcgplayer-cdn.tcgplayer.com/product/478253_200w.jpg,3,22873,https://cpt.tcgcsv.com/5kR5,2024-12-23T20:00:54.087,1,,,,,,,,,,,14.1,20.0,29.94,14.34,,Normal,"Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary PokÃ©mon Koraidon and Miraidon as PokÃ©mon ex. Other PokÃ©mon ex evolve their way into battleâincluding Arcanine and Gyarados with a dazzling new look. Even more PokÃ©mon appear as illustration rare cards with amazing artworkâdiscover them all in the PokÃ©mon TCG: Scarlet & Violet expansion!
<br><br>Contents:
<br>â¢ A 40-card ready-to-play deck, including 1 of 4 unique foil promo cards
<br>â¢ 4 PokÃ©mon TCG: Scarlet & Violet booster packs
<br>â¢ A code card for PokÃ©mon TCG Live",0820650853463
478254,Scarlet & Violet Build & Battle Box Display,Scarlet and Violet Build and Battle Box Display,https://tcgplayer-cdn.tcgplayer.com/product/478254_200w.jpg,3,22873,https://cpt.tcgcsv.com/6kR5,2024-12-23T20:01:07.64,1,,,,,,,,,,,129.94,167.48,289.9,115.13,,Normal,Each display contains 10 Scarlet & Violet Build and Battle Boxes.,0820650863462
478257,Scarlet & Violet Build & Battle Stadium,Scarlet and Violet Build and Battle Stadium,https://tcgplayer-cdn.tcgplayer.com/product/478257_200w.jpg,3,22873,https://cpt.tcgcsv.com/9kR5,2024-12-23T20:01:16.737,1,,,,,,,,,,,44.95,49.99,71.99,39.3,,Normal,"The Build & Battle Stadium includes everything two players need to battle. 
<br>Inside this box, youâll find:
<br>â¢ 2 individual Build & Battle Boxes, each containing a ready-to-play 40-card deck
<br>â¢ Each deck includes 1 of 4 foil promo cards
<br>â¢ 3 additional Scarlet & Violet booster packs, so you get 11 in all
<br>â¢ 121 Basic Energy cards
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 coin condition markers
<br>â¢ A collectorâs box to hold everything",0820650853470
478258,Scarlet & Violet Booster Bundle,Scarlet and Violet Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/478258_200w.jpg,3,22873,https://cpt.tcgcsv.com/bkR5,2023-03-31T04:03:37.037,2,,,,,,,,,,,21.99,26.98,49.99,24.4,,Normal,"Set out for a journey in the Paldea region! Meet first partners Sprigatito, Fuecoco, and Quaxly, and explore the power of the Legendary PokÃ©mon Koraidon and Miraidon as PokÃ©mon ex. Other PokÃ©mon ex evolve their way into battleâincluding Arcanine and Gyarados with a dazzling new look. Even more PokÃ©mon appear as illustration rare cards with amazing artworkâdiscover them all in the PokÃ©mon TCG: Scarlet & Violet expansion!
<br>Expand your collection with this Booster Bundle containing six booster packs from PokÃ©mon TCG: Scarlet & Violet!",0820650853371
478273,Scarlet & Violet Sleeved Booster Pack,Scarlet and Violet Sleeved Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/478273_200w.jpg,3,22873,https://cpt.tcgcsv.com/tkR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,2.91,4.87,10.0,3.58,,Normal,Each Scarlet & Violet Sleeved Booster Pack contains 10 random cards.,0820650853258
478274,Scarlet & Violet Sleeved Booster Pack Art Bundle [Set of 4],Scarlet and Violet Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/478274_200w.jpg,3,22873,https://cpt.tcgcsv.com/vkR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,14.99,19.95,22.74,14.11,,Normal,"Collect each of the 4 unique art packs for Scarlet & Violet.
<br>Each Scarlet & Violet Sleeved Booster Pack contains 10 random cards.",0820650853258
478275,Scarlet & Violet Sleeved Booster Pack Bundle [Set of 8],Scarlet and Violet Sleeved Booster Pack Bundle Set of 8,https://tcgplayer-cdn.tcgplayer.com/product/478275_200w.jpg,3,22873,https://cpt.tcgcsv.com/wkR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,29.98,34.69,43.0,27.44,,Normal,"Contains 8 Sleeved Booster packs for Scarlet & Violet.
<br>Each Scarlet & Violet Sleeved Booster Pack contains 10 random cards.",
478335,Scarlet & Violet Elite Trainer Box [Koraidon],Scarlet and Violet Elite Trainer Box Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/478335_200w.jpg,3,22873,https://cpt.tcgcsv.com/KlR5,2023-03-31T04:03:37.037,2,,,,,,,,,,,35.0,44.99,68.49,40.55,,Normal,"The PokÃ©mon TCG: Scarlet & Violet Elite Trainer Box includes:
â¢ 9 PokÃ©mon TCG: Scarlet & Violet booster packs
â¢ 1 full-art foil promo card featuring Koraidon
â¢ 65 card sleeves featuring Koraidon
â¢ 45 PokÃ©mon TCG Energy cards
â¢ A playerâs guide to the Scarlet & Violet expansion
â¢ 6 damage-counter dice
â¢ 1 competition-legal coin-flip die
â¢ 2 plastic condition markers
â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
â¢ A code card for PokÃ©mon Trading Card Game Live",0820650853418
478336,Scarlet & Violet Elite Trainer Box [Miraidon],Scarlet and Violet Elite Trainer Box Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/478336_200w.jpg,3,22873,https://cpt.tcgcsv.com/LlR5,2023-03-31T04:03:37.037,2,,,,,,,,,,,37.0,47.0,68.49,42.23,,Normal,"The PokÃ©mon TCG: Scarlet & Violet Elite Trainer Box includes:
â¢ 9 PokÃ©mon TCG: Scarlet & Violet booster packs
â¢ 1 full-art foil promo card featuring Miraidon
â¢ 65 card sleeves featuring Miraidon
â¢ 45 PokÃ©mon TCG Energy cards
â¢ A playerâs guide to the Scarlet & Violet expansion
â¢ 6 damage-counter dice
â¢ 1 competition-legal coin-flip die
â¢ 2 plastic condition markers
â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
â¢ A code card for PokÃ©mon Trading Card Game Live",0820650853418
478756,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon],Scarlet and Violet Pokemon Center Elite Trainer Box Exclusive Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/478756_200w.jpg,3,22873,https://cpt.tcgcsv.com/8wR5,2023-03-31T04:03:37.037,2,,,,,,,,,,,173.0,251.5,500.0,131.99,,Normal,"The PokÃ©mon TCG: Scarlet & Violet Pokemon Center Elite Trainer Box includes:
<br>â¢ 11 PokÃ©mon TCG: Scarlet & Violet booster packs
<br>â¢ 1 full-art foil promo card featuring Miraidon with a PokÃ©mon Center logo
<br>â¢ 1 full-art foil promo card featuring Miraidon
<br>â¢ 65 card sleeves featuring Miraidon
<br>â¢ 45 PokÃ©mon TCG Energy cards
<br>â¢ A playerâs guide to the Scarlet & Violet expansion
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 plastic condition markers
<br>â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
<br>â¢ A code card for PokÃ©mon Trading Card Game Live",
478758,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Koraidon],Scarlet and Violet Pokemon Center Elite Trainer Box Exclusive Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/478758_200w.jpg,3,22873,https://cpt.tcgcsv.com/bwR5,2023-03-31T04:03:37.037,2,,,,,,,,,,,147.95,159.99,500.0,118.56,,Normal,"The PokÃ©mon TCG: Scarlet & Violet Pokemon Center Elite Trainer Box includes:
<br>â¢ 11 PokÃ©mon TCG: Scarlet & Violet booster packs
<br>â¢ 1 full-art foil promo card featuring Koraidon with a PokÃ©mon Center logo
<br>â¢ 1 full-art foil promo card featuring Koraidon
<br>â¢ 65 card sleeves featuring Koraidon
<br>â¢ 45 PokÃ©mon TCG Energy cards
<br>â¢ A playerâs guide to the Scarlet & Violet expansion
<br>â¢ 6 damage-counter dice
<br>â¢ 1 competition-legal coin-flip die
<br>â¢ 2 plastic condition markers
<br>â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized
<br>â¢ A code card for PokÃ©mon Trading Card Game Live",
478759,Scarlet & Violet Booster Pack Art Bundle [Set of 4],Scarlet and Violet Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/478759_200w.jpg,3,22873,https://cpt.tcgcsv.com/cwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,13.99,17.63,22.64,13.29,,Normal,"Collect each of the 4 unique art packs for Scarlet & Violet.
<br>Each Scarlet & Violet booster pack contains 10 random cards.",0820650853241
478761,Scarlet & Violet 3 Pack Blister [Arcanine],Scarlet and Violet 3 Pack Blister Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/478761_200w.jpg,3,22873,https://cpt.tcgcsv.com/fwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,13.99,17.2,24.0,14.22,,Normal,"Each 3 Pack blister comes with 3 Scarlet & Violet booster packs, 1 coin, and a promotional card of Arcanine.",0820650853289
478762,Scarlet & Violet 3 Pack Blister [Dondozo],Scarlet and Violet 3 Pack Blister Dondozo,https://tcgplayer-cdn.tcgplayer.com/product/478762_200w.jpg,3,22873,https://cpt.tcgcsv.com/gwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,11.28,14.92,17.39,15.02,,Normal,"Each 3 Pack blister comes with 3 Scarlet & Violet booster packs, 1 coin, and a promotional card of Dondozo.",0820650853289
478763,Scarlet & Violet 3 Pack Blister [Set of 2],Scarlet and Violet 3 Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/478763_200w.jpg,3,22873,https://cpt.tcgcsv.com/hwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,28.34,28.37,34.99,27.81,,Normal,"Each individual 3 Pack blister comes with 3 Scarlet & Violet booster packs, 1 coin, and a promotional card of Arcanine or Dondozo.",0820650853289
478765,Scarlet & Violet Single Pack Blister [Spidops],Scarlet and Violet Single Pack Blister Spidops,https://tcgplayer-cdn.tcgplayer.com/product/478765_200w.jpg,3,22873,https://cpt.tcgcsv.com/kwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,4.99,7.09,14.95,4.99,,Normal,"Each blister contains 1 Scarlet & Violet booster pack, a coin, and a promotional card of Spidops.",
478766,Scarlet & Violet Single Pack Blister [Espathra],Scarlet and Violet Single Pack Blister Espathra,https://tcgplayer-cdn.tcgplayer.com/product/478766_200w.jpg,3,22873,https://cpt.tcgcsv.com/lwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,5.5,7.96,14.95,5.43,,Normal,"Each blister contains 1 Scarlet & Violet booster pack, a coin, and a promotional card of Espathra.",
478767,Scarlet & Violet Single Pack Blister [Set of 2],Scarlet and Violet Single Pack Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/478767_200w.jpg,3,22873,https://cpt.tcgcsv.com/mwR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,7.0,12.54,15.95,11.09,,Normal,"Each blister contains 1 Scarlet & Violet booster pack, a coin, and a promotional card of Espathra or Spidops.",
479328,Scarlet & Violet Premium Checklane Blister [Gengar],Scarlet and Violet Premium Checklane Blister Gengar,https://tcgplayer-cdn.tcgplayer.com/product/479328_200w.jpg,3,22873,https://cpt.tcgcsv.com/BLR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,,,,,,,"Contains 1 Scarlet & Violet booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",
479330,Scarlet & Violet Premium Checklane Blister [Machamp],Scarlet and Violet Premium Checklane Blister Machamp,https://tcgplayer-cdn.tcgplayer.com/product/479330_200w.jpg,3,22873,https://cpt.tcgcsv.com/DLR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,,,,,,,"Contains 1 Scarlet & Violet booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",
479331,Scarlet & Violet Premium Checklane Blister [Set of 2],Scarlet and Violet Premium Checklane Blister Set of 2,https://tcgplayer-cdn.tcgplayer.com/product/479331_200w.jpg,3,22873,https://cpt.tcgcsv.com/FLR5,2023-03-31T04:03:37.037,1,,,,,,,,,,,,,,,,,"Contains 1 Scarlet & Violet booster pack, a TCGO Code, Coin and 3 cards with an evolution line.",
485106,Iron Treads ex - 143/198,Iron Treads ex 143 198,https://tcgplayer-cdn.tcgplayer.com/product/485106_200w.jpg,3,22873,https://cpt.tcgcsv.com/83V5,2024-07-12T22:37:45.027,1,143/198,Double Rare,Metal,220,Basic,"[3] Triple Laser
<br>
This attack does 30 damage to 3 of your opponent's PokÃ©mon. <em>(Don't apply Weakness and Resistance for Benched PokÃ©mon.","[1MMM] Cybernetic Wheels (160)
<br>
Switch this PokÃ©mon with 1 of your Benched PokÃ©mon.",Rx2,G-30,3,0.01,0.58,5.95,0.3,0.37,Holofoil,"<strong>PokÃ©mon ex rule</strong> âÂ When your PokÃ©mon ex is Knocked Out, your opponent takes 2 Prize cards.",
485108,Lechonk - 155/198,Lechonk 155 198,https://tcgplayer-cdn.tcgplayer.com/product/485108_200w.jpg,3,22873,https://cpt.tcgcsv.com/b3V5,2024-07-12T22:37:45.073,1,155/198,Common,Colorless,60,Basic,"[1] Repulsive Stench
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",[2] Stampede (20),Fx2,None,1,0.01,0.1,4.99,0.07,,Normal,,
485108,Lechonk - 155/198,Lechonk 155 198,https://tcgplayer-cdn.tcgplayer.com/product/485108_200w.jpg,3,22873,https://cpt.tcgcsv.com/b3V5,2024-07-12T22:37:45.073,1,155/198,Common,Colorless,60,Basic,"[1] Repulsive Stench
<br>Your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",[2] Stampede (20),Fx2,None,1,0.04,0.2,4.99,0.16,,Reverse Holofoil,,
485259,Miraidon ex - 244/198,Miraidon ex 244 198,https://tcgplayer-cdn.tcgplayer.com/product/485259_200w.jpg,3,22873,https://cpt.tcgcsv.com/c7V5,2023-03-31T04:03:37.037,1,244/198,Special Illustration Rare,Lightning,220,Basic,"[1LL] Photon Blaster (220)
<br>
During your next turn, this PokÃ©mon can't attack.",,Fx2,,1,15.25,20.14,1000.0,18.36,27.92,Holofoil,"<strong>Ability âÂ Tandem Unit</strong>
<br>
Once during your turn, you may search your deck for up to 2 Basic Lightning PokÃ©mon and put them onto your Bench. Then, shuffle your deck.
<br><br>
<em>PokÃ©mon ex rule âÂ When a PokÃ©mon ex has been Knocked Out, your opponent takes 2 Prize cards.</em>",
