productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
530704,Paldean Fates Booster Bundle Display,Paldean Fates Booster Bundle Display,https://tcgplayer-cdn.tcgplayer.com/product/530704_200w.jpg,3,23353,https://cpt.tcgcsv.com/6jg6,2024-02-23T05:03:12.98,1,"Contains 10 Booster Bundles. Each Booster Bundle contains six booster packs from Paldean Fates.
<br>
The spotlight glistens on Shiny PokÃ©mon making their fated return to the PokÃ©mon TCG! Shiny Pikachu blazes the path forward as Tinkaton, Ceruledge, Dondozo, and more than 100 other Shiny PokÃ©mon follow. Meanwhile, Great Tusk and Iron Treads appear as Ancient and Future PokÃ©mon ex, and Charizard, Forretress, and Espathra show off their own unique skills as Shiny Tera PokÃ©mon ex. Shed some light and discover sparkling wonders in the Scarlet & VioletâPaldean Fates expansion!
Expand your collection with this Booster Bundle containing six booster packs from PokÃ©mon TCG: Scarlet & VioletâPaldean Fates!",675.0,700.0,1200.0,548.76,,Normal,,,,,,,,,,,
534132,Pineco - 001/091,Pineco 001 091,https://tcgplayer-cdn.tcgplayer.com/product/534132_200w.jpg,3,23353,https://cpt.tcgcsv.com/GGh6,2024-07-12T22:36:56.577,1,,0.01,0.1,4.99,0.07,,Reverse Holofoil,,001/091,Common,Grass,70,Basic,[GG] Rollout (30),Fx2,None,2,
534132,Pineco - 001/091,Pineco 001 091,https://tcgplayer-cdn.tcgplayer.com/product/534132_200w.jpg,3,23353,https://cpt.tcgcsv.com/GGh6,2024-07-12T22:36:56.577,1,,0.01,0.08,4.99,0.03,,Normal,,001/091,Common,Grass,70,Basic,[GG] Rollout (30),Fx2,None,2,
534133,Forretress ex - 002/091,Forretress ex 002 091,https://tcgplayer-cdn.tcgplayer.com/product/534133_200w.jpg,3,23353,https://cpt.tcgcsv.com/HGh6,2024-02-28T14:52:09.99,1,"<strong>Ability â Explosive Energy</strong>
<br>Once during your turn, you may search your deck for up to 5 Basic [G] Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck. If you searched your deck in this way, this Pokemon is Knocked Out.",0.1,0.5,15.57,0.34,0.37,Holofoil,,002/091,Double Rare,Grass,270,Stage 1,"[GG] Guard Press (120)
<br>During your opponentâs next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance).",Fx2,None,3,
534136,Maractus,Maractus,https://tcgplayer-cdn.tcgplayer.com/product/534136_200w.jpg,3,23353,https://cpt.tcgcsv.com/LGh6,2024-07-12T22:36:56.627,1,,0.01,0.1,4.99,0.07,,Reverse Holofoil,,003/091,Common,Grass,110,Basic,,Fx2,None,2,
534136,Maractus,Maractus,https://tcgplayer-cdn.tcgplayer.com/product/534136_200w.jpg,3,23353,https://cpt.tcgcsv.com/LGh6,2024-07-12T22:36:56.627,1,,0.01,0.09,4.99,0.05,,Normal,,003/091,Common,Grass,110,Basic,,Fx2,None,2,
534137,Toedscool - 004/091,Toedscool 004 091,https://tcgplayer-cdn.tcgplayer.com/product/534137_200w.jpg,3,23353,https://cpt.tcgcsv.com/MGh6,2024-07-12T22:36:56.657,1,,0.01,0.08,5.0,0.05,,Normal,,004/091,Common,Grass,60,Basic,"[G] Spore
<br>Your opponentâs Active Pokemon is now Asleep.",Rx2,None,2,[2] Ram (10)
534137,Toedscool - 004/091,Toedscool 004 091,https://tcgplayer-cdn.tcgplayer.com/product/534137_200w.jpg,3,23353,https://cpt.tcgcsv.com/MGh6,2024-07-12T22:36:56.657,1,,0.01,0.1,4.99,0.1,,Reverse Holofoil,,004/091,Common,Grass,60,Basic,"[G] Spore
<br>Your opponentâs Active Pokemon is now Asleep.",Rx2,None,2,[2] Ram (10)
534139,Toedscruel ex - 005/091,Toedscruel ex 005 091,https://tcgplayer-cdn.tcgplayer.com/product/534139_200w.jpg,3,23353,https://cpt.tcgcsv.com/PGh6,2024-08-14T12:40:00.497,1,"<strong>Ability â Protective Mycelium</strong>
<br>Prevent all effects of attacks from your opponentâs Pokemon done to all of your Pokemon that have Energy attached. (Existing effects are not removed. Damage is not an effect.)",0.1,0.5,15.57,0.34,0.25,Holofoil,,005/091,Double Rare,Grass,,Stage 1,"[G][G] Colony Rush (80+)
<br>This attack does 40 more damage for each of your Benched Pokemon with [G] Energy attached.",Rx2,,2,
534140,Espathra ex - 006/091,Espathra ex 006 091,https://tcgplayer-cdn.tcgplayer.com/product/534140_200w.jpg,3,23353,https://cpt.tcgcsv.com/QGh6,2024-05-16T12:25:50.113,1,,0.1,0.5,15.48,0.41,0.43,Holofoil,,006/091,Double Rare,Grass,260,Stage 1,,Rx2,,1,
534142,Charmander - 007/091,Charmander 007 091,https://tcgplayer-cdn.tcgplayer.com/product/534142_200w.jpg,3,23353,https://cpt.tcgcsv.com/SGh6,2024-11-22T14:04:15.933,1,,0.02,0.2,15.25,0.14,0.13,Reverse Holofoil,,007/091,Common,Fire,70,Basic,[R] Blazing Destruction<br>Discard a Stadium in play.,Wx2,None,1,[RR] Steady Firebreathing (30)
534142,Charmander - 007/091,Charmander 007 091,https://tcgplayer-cdn.tcgplayer.com/product/534142_200w.jpg,3,23353,https://cpt.tcgcsv.com/SGh6,2024-11-22T14:04:15.933,1,,0.01,0.1,15.09,0.06,,Normal,,007/091,Common,Fire,70,Basic,[R] Blazing Destruction<br>Discard a Stadium in play.,Wx2,None,1,[RR] Steady Firebreathing (30)
534143,Charmeleon - 008/091,Charmeleon 008 091,https://tcgplayer-cdn.tcgplayer.com/product/534143_200w.jpg,3,23353,https://cpt.tcgcsv.com/TGh6,2024-08-17T21:18:37.933,1,,0.02,0.25,5.0,0.21,0.22,Reverse Holofoil,,008/091,Uncommon,Fire,90,Stage 1,,Wx2,None,2,
534143,Charmeleon - 008/091,Charmeleon 008 091,https://tcgplayer-cdn.tcgplayer.com/product/534143_200w.jpg,3,23353,https://cpt.tcgcsv.com/TGh6,2024-08-17T21:18:37.933,1,,0.01,0.11,3.0,0.06,0.07,Normal,,008/091,Uncommon,Fire,90,Stage 1,,Wx2,None,2,
534149,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/534149_200w.jpg,3,23353,https://cpt.tcgcsv.com/_Gh6,2024-07-12T22:36:56.687,1,,0.01,0.08,4.99,0.05,,Normal,,009/091,Common,Fire,80,Basic,,Wx2,None,2,
534149,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/534149_200w.jpg,3,23353,https://cpt.tcgcsv.com/_Gh6,2024-07-12T22:36:56.687,1,,0.01,0.14,4.99,0.07,,Reverse Holofoil,,009/091,Common,Fire,80,Basic,,Wx2,None,2,
534150,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/534150_200w.jpg,3,23353,https://cpt.tcgcsv.com/0Hh6,2024-07-12T22:36:56.75,1,,0.01,0.11,5.0,0.1,,Holofoil,,010/091,Rare,Fire,140,Stage 1,,Wx2,None,3,
534150,Magmortar,Magmortar,https://tcgplayer-cdn.tcgplayer.com/product/534150_200w.jpg,3,23353,https://cpt.tcgcsv.com/0Hh6,2024-07-12T22:36:56.75,1,,0.04,0.2,4.99,0.14,,Reverse Holofoil,,010/091,Rare,Fire,140,Stage 1,,Wx2,None,3,
534152,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/534152_200w.jpg,3,23353,https://cpt.tcgcsv.com/3Hh6,2024-07-12T22:36:56.787,1,,0.01,0.08,4.99,0.03,,Normal,,011/091,Common,Fire,80,Basic,,Wx2,None,3,
534152,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/534152_200w.jpg,3,23353,https://cpt.tcgcsv.com/3Hh6,2024-07-12T22:36:56.787,1,,0.01,0.1,4.99,0.09,,Reverse Holofoil,,011/091,Common,Fire,80,Basic,,Wx2,None,3,
534153,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/534153_200w.jpg,3,23353,https://cpt.tcgcsv.com/5Hh6,2024-01-26T05:03:19.627,1,,0.02,0.15,4.99,0.12,0.1,Reverse Holofoil,,012/091,Uncommon,Fire,130,Stage 1,,Wx2,None,3,
534153,Camerupt,Camerupt,https://tcgplayer-cdn.tcgplayer.com/product/534153_200w.jpg,3,23353,https://cpt.tcgcsv.com/5Hh6,2024-01-26T05:03:19.627,1,,0.01,0.1,4.99,0.03,0.02,Normal,,012/091,Uncommon,Fire,130,Stage 1,,Wx2,None,3,
534154,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/534154_200w.jpg,3,23353,https://cpt.tcgcsv.com/6Hh6,2024-07-12T22:36:56.887,1,,0.01,0.16,4.99,0.11,,Reverse Holofoil,,013/091,Rare,Fire,90,Basic,,Wx2,None,1,
534154,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/534154_200w.jpg,3,23353,https://cpt.tcgcsv.com/6Hh6,2024-07-12T22:36:56.887,1,,0.01,0.11,4.99,0.07,,Holofoil,,013/091,Rare,Fire,90,Basic,,Wx2,None,1,
534155,Charcadet - 014/091,Charcadet 014 091,https://tcgplayer-cdn.tcgplayer.com/product/534155_200w.jpg,3,23353,https://cpt.tcgcsv.com/7Hh6,2024-07-12T22:36:56.963,1,,0.01,0.1,4.99,0.04,0.01,Normal,,014/091,Common,Fire,70,Basic,[1RR] Heat Blast (60),Wx2,None,1,
534155,Charcadet - 014/091,Charcadet 014 091,https://tcgplayer-cdn.tcgplayer.com/product/534155_200w.jpg,3,23353,https://cpt.tcgcsv.com/7Hh6,2024-07-12T22:36:56.963,1,,0.02,0.12,4.99,0.1,,Reverse Holofoil,,014/091,Common,Fire,70,Basic,[1RR] Heat Blast (60),Wx2,None,1,
534156,Armarouge - 015/091,Armarouge 015 091,https://tcgplayer-cdn.tcgplayer.com/product/534156_200w.jpg,3,23353,https://cpt.tcgcsv.com/8Hh6,2024-07-12T22:36:57.043,1,"<strong>Ability â Fire Off</strong>
<br>As often as you like during your turn, you may move a Fire Energy from 1 of your Benched PokÃ©mon to your Active PokÃ©mon.",0.04,0.15,5.95,0.13,,Reverse Holofoil,,015/091,Rare,Fire,130,Stage 1,"[1RR] Falme Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,2,
534156,Armarouge - 015/091,Armarouge 015 091,https://tcgplayer-cdn.tcgplayer.com/product/534156_200w.jpg,3,23353,https://cpt.tcgcsv.com/8Hh6,2024-07-12T22:36:57.043,1,"<strong>Ability â Fire Off</strong>
<br>As often as you like during your turn, you may move a Fire Energy from 1 of your Benched PokÃ©mon to your Active PokÃ©mon.",0.01,0.11,5.95,0.07,0.04,Holofoil,,015/091,Rare,Fire,130,Stage 1,"[1RR] Falme Cannon (90)
<br>Your opponent's Active Pokemon is now Burned.",Wx2,None,2,
534158,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/534158_200w.jpg,3,23353,https://cpt.tcgcsv.com/bHh6,2024-07-12T22:36:57.12,1,,0.01,0.15,4.99,0.09,,Reverse Holofoil,,016/091,Common,Water,110,Basic,,Mx2,None,1,
534158,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/534158_200w.jpg,3,23353,https://cpt.tcgcsv.com/bHh6,2024-07-12T22:36:57.12,1,,0.01,0.09,4.99,0.05,,Normal,,016/091,Common,Water,110,Basic,,Mx2,None,1,
534161,Frigibax - 017/091,Frigibax 017 091,https://tcgplayer-cdn.tcgplayer.com/product/534161_200w.jpg,3,23353,https://cpt.tcgcsv.com/fHh6,2024-07-12T22:36:57.183,1,,0.01,0.1,4.99,0.07,0.05,Normal,,017/091,Common,Water,70,Basic,,Mx2,None,2,
534161,Frigibax - 017/091,Frigibax 017 091,https://tcgplayer-cdn.tcgplayer.com/product/534161_200w.jpg,3,23353,https://cpt.tcgcsv.com/fHh6,2024-07-12T22:36:57.183,1,,0.03,0.16,4.99,0.14,,Reverse Holofoil,,017/091,Common,Water,70,Basic,,Mx2,None,2,
534163,Pikachu - 018/091,Pikachu 018 091,https://tcgplayer-cdn.tcgplayer.com/product/534163_200w.jpg,3,23353,https://cpt.tcgcsv.com/hHh6,2024-12-26T15:42:06.89,1,,0.01,0.15,5.95,0.09,0.09,Reverse Holofoil,,018/091,Common,Lightning,70,Basic,"[1] Growl
<br>During your opponentâs next turn, the Defending Pokemonâs attacks do 20 less damage (before applying Weakness and Resistance).",Fx2,None,1,[1L] Pika Bolt (30)
534163,Pikachu - 018/091,Pikachu 018 091,https://tcgplayer-cdn.tcgplayer.com/product/534163_200w.jpg,3,23353,https://cpt.tcgcsv.com/hHh6,2024-12-26T15:42:06.89,1,,0.01,0.1,7.0,0.06,0.03,Normal,,018/091,Common,Lightning,70,Basic,"[1] Growl
<br>During your opponentâs next turn, the Defending Pokemonâs attacks do 20 less damage (before applying Weakness and Resistance).",Fx2,None,1,[1L] Pika Bolt (30)
534165,Raichu - 019/091,Raichu 019 091,https://tcgplayer-cdn.tcgplayer.com/product/534165_200w.jpg,3,23353,https://cpt.tcgcsv.com/kHh6,2024-09-24T18:41:43.183,1,"<strong>Ability â Electrical Grounding</strong>
<br>When 1 of your Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a L Energy from that Pokemon to this Pokemon.",0.01,0.13,20.0,0.08,,Holofoil,,019/091,Rare,Lightning,120,Stage 1,"[1LL] Thunder (180)
<br>This Pokemon also does 50 damage to itself",Fx2,None,1,
534165,Raichu - 019/091,Raichu 019 091,https://tcgplayer-cdn.tcgplayer.com/product/534165_200w.jpg,3,23353,https://cpt.tcgcsv.com/kHh6,2024-09-24T18:41:43.183,1,"<strong>Ability â Electrical Grounding</strong>
<br>When 1 of your Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a L Energy from that Pokemon to this Pokemon.",0.02,0.2,8.29,0.13,,Reverse Holofoil,,019/091,Rare,Lightning,120,Stage 1,"[1LL] Thunder (180)
<br>This Pokemon also does 50 damage to itself",Fx2,None,1,
534166,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/534166_200w.jpg,3,23353,https://cpt.tcgcsv.com/lHh6,2024-07-12T22:36:57.323,1,,0.01,0.08,4.99,0.03,,Normal,,020/091,Common,Lightning,60,Basic,,Fx2,None,1,
534166,Chinchou,Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/534166_200w.jpg,3,23353,https://cpt.tcgcsv.com/lHh6,2024-07-12T22:36:57.323,1,,0.01,0.1,4.99,0.06,,Reverse Holofoil,,020/091,Common,Lightning,60,Basic,,Fx2,None,1,
534167,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/534167_200w.jpg,3,23353,https://cpt.tcgcsv.com/mHh6,2024-07-12T22:36:57.387,1,,0.01,0.08,4.99,0.04,,Normal,,021/091,Uncommon,Lightning,120,Stage 1,,Fx2,None,2,
534167,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/534167_200w.jpg,3,23353,https://cpt.tcgcsv.com/mHh6,2024-07-12T22:36:57.387,1,,0.02,0.15,4.99,0.12,,Reverse Holofoil,,021/091,Uncommon,Lightning,120,Stage 1,,Fx2,None,2,
534168,Kilowattrel - 022/091,Kilowattrel 022 091,https://tcgplayer-cdn.tcgplayer.com/product/534168_200w.jpg,3,23353,https://cpt.tcgcsv.com/nHh6,2024-01-26T05:03:19.627,1,,0.01,0.08,4.99,0.04,0.02,Normal,,022/091,Uncommon,Lightning,120,Stage 1,,Lx2,F-30,0,
534168,Kilowattrel - 022/091,Kilowattrel 022 091,https://tcgplayer-cdn.tcgplayer.com/product/534168_200w.jpg,3,23353,https://cpt.tcgcsv.com/nHh6,2024-01-26T05:03:19.627,1,,0.01,0.15,4.99,0.11,0.1,Reverse Holofoil,,022/091,Uncommon,Lightning,120,Stage 1,,Lx2,F-30,0,
534169,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/534169_200w.jpg,3,23353,https://cpt.tcgcsv.com/pHh6,2024-07-12T22:36:57.417,1,,0.01,0.1,4.99,0.03,,Normal,,023/091,Common,Psychic,60,Basic,,Dx2,F-30,2,
534169,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/534169_200w.jpg,3,23353,https://cpt.tcgcsv.com/pHh6,2024-07-12T22:36:57.417,1,,0.01,0.1,4.99,0.07,,Reverse Holofoil,,023/091,Common,Psychic,60,Basic,,Dx2,F-30,2,
534170,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/534170_200w.jpg,3,23353,https://cpt.tcgcsv.com/qHh6,2024-07-12T22:36:57.45,1,,0.04,0.15,4.99,0.12,,Reverse Holofoil,,024/091,Rare,Psychic,130,Stage 1,,Dx2,F-30,2,
534170,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/534170_200w.jpg,3,23353,https://cpt.tcgcsv.com/qHh6,2024-07-12T22:36:57.45,1,,0.01,0.11,10.0,0.07,0.04,Holofoil,,024/091,Rare,Psychic,130,Stage 1,,Dx2,F-30,2,
534171,Xatu - 026/091,Xatu 026 091,https://tcgplayer-cdn.tcgplayer.com/product/534171_200w.jpg,3,23353,https://cpt.tcgcsv.com/rHh6,2024-07-12T22:36:57.497,1,,0.05,0.2,4.99,0.18,,Reverse Holofoil,,026/091,Rare,Psychic,100,Stage 1,,Dx2,F-30,1,
534171,Xatu - 026/091,Xatu 026 091,https://tcgplayer-cdn.tcgplayer.com/product/534171_200w.jpg,3,23353,https://cpt.tcgcsv.com/rHh6,2024-07-12T22:36:57.497,1,,0.02,0.15,4.99,0.15,0.07,Holofoil,,026/091,Rare,Psychic,100,Stage 1,,Dx2,F-30,1,
534173,Ralts - 027/091,Ralts 027 091,https://tcgplayer-cdn.tcgplayer.com/product/534173_200w.jpg,3,23353,https://cpt.tcgcsv.com/tHh6,2024-07-12T22:36:57.543,1,,0.01,0.1,4.99,0.06,,Normal,,027/091,Common,Psychic,70,Basic,[1P] Psyshot (30),Dx2,F-30,1,
534173,Ralts - 027/091,Ralts 027 091,https://tcgplayer-cdn.tcgplayer.com/product/534173_200w.jpg,3,23353,https://cpt.tcgcsv.com/tHh6,2024-07-12T22:36:57.543,1,,0.01,0.14,4.99,0.13,,Reverse Holofoil,,027/091,Common,Psychic,70,Basic,[1P] Psyshot (30),Dx2,F-30,1,
534174,Kirlia - 028/091,Kirlia 028 091,https://tcgplayer-cdn.tcgplayer.com/product/534174_200w.jpg,3,23353,https://cpt.tcgcsv.com/vHh6,2025-01-02T14:16:55.767,1,,0.02,0.17,4.99,0.12,,Reverse Holofoil,,028/091,Uncommon,Psychic,90,Stage 1,[1P] Magical Shot (30),Dx2,F-30,1,"[1PP] Psychic (60+)
<br>This attack does 20 more damage for each Energy attached to your opponent's Active PokÃ©mon."
534174,Kirlia - 028/091,Kirlia 028 091,https://tcgplayer-cdn.tcgplayer.com/product/534174_200w.jpg,3,23353,https://cpt.tcgcsv.com/vHh6,2025-01-02T14:16:55.767,1,,0.01,0.08,4.99,0.04,0.03,Normal,,028/091,Uncommon,Psychic,90,Stage 1,[1P] Magical Shot (30),Dx2,F-30,1,"[1PP] Psychic (60+)
<br>This attack does 20 more damage for each Energy attached to your opponent's Active PokÃ©mon."
534175,Gardevoir ex - 029/091,Gardevoir ex 029 091,https://tcgplayer-cdn.tcgplayer.com/product/534175_200w.jpg,3,23353,https://cpt.tcgcsv.com/wHh6,2024-04-02T20:45:02.397,1,"<strong>Ability â Psychic Embrace</strong>
<br>As often as you like during your turn, you may attach a Basic [P] Energy from your discard pile to 1 of your [P] Pokemon. If you do, put 2 damage counters on that Pokemon. (You canât use this Ability on a Pokemon that would be Knocked Out by the 2 damage counters.)",0.12,0.67,15.71,0.66,0.64,Holofoil,,029/091,Double Rare,Psychic,310,Stage 2,"[1PP] Miracle Force (190)
<br>Heal any Special Conditions on this Pokemon.",Dx2,F-30,2,
534176,Chimecho,Chimecho,https://tcgplayer-cdn.tcgplayer.com/product/534176_200w.jpg,3,23353,https://cpt.tcgcsv.com/xHh6,2024-10-15T14:34:54.56,1,,0.01,0.1,4.99,0.03,0.02,Normal,,030/091,Common,Psychic,70,Basic,,Dx2,F-30,1,
534176,Chimecho,Chimecho,https://tcgplayer-cdn.tcgplayer.com/product/534176_200w.jpg,3,23353,https://cpt.tcgcsv.com/xHh6,2024-10-15T14:34:54.56,1,,0.01,0.1,4.99,0.09,0.05,Reverse Holofoil,,030/091,Common,Psychic,70,Basic,,Dx2,F-30,1,
534177,Mime Jr. - 031/091,Mime Jr 031 091,https://tcgplayer-cdn.tcgplayer.com/product/534177_200w.jpg,3,23353,https://cpt.tcgcsv.com/zHh6,2024-10-17T15:00:03.263,1,,0.01,0.12,4.99,0.09,,Reverse Holofoil,,031/091,Common,Psychic,30,Basic,,Dx2,F-30,0,
534177,Mime Jr. - 031/091,Mime Jr 031 091,https://tcgplayer-cdn.tcgplayer.com/product/534177_200w.jpg,3,23353,https://cpt.tcgcsv.com/zHh6,2024-10-17T15:00:03.263,1,,0.01,0.1,4.99,0.05,,Normal,,031/091,Common,Psychic,30,Basic,,Dx2,F-30,0,
534178,Woobat,Woobat,https://tcgplayer-cdn.tcgplayer.com/product/534178_200w.jpg,3,23353,https://cpt.tcgcsv.com/BHh6,2024-07-12T22:36:57.683,1,,0.01,0.07,4.99,0.03,,Normal,,032/091,Common,Psychic,60,Basic,,Lx2,F-30,1,
534178,Woobat,Woobat,https://tcgplayer-cdn.tcgplayer.com/product/534178_200w.jpg,3,23353,https://cpt.tcgcsv.com/BHh6,2024-07-12T22:36:57.683,1,,0.01,0.1,5.0,0.1,,Reverse Holofoil,,032/091,Common,Psychic,60,Basic,,Lx2,F-30,1,
534179,Swoobat,Swoobat,https://tcgplayer-cdn.tcgplayer.com/product/534179_200w.jpg,3,23353,https://cpt.tcgcsv.com/CHh6,2024-07-12T22:36:57.713,1,,0.04,0.15,32.0,0.13,,Reverse Holofoil,,033/091,Uncommon,Psychic,90,Stage 1,,Lx2,F-30,1,
534179,Swoobat,Swoobat,https://tcgplayer-cdn.tcgplayer.com/product/534179_200w.jpg,3,23353,https://cpt.tcgcsv.com/CHh6,2024-07-12T22:36:57.713,1,,0.01,0.1,5.0,0.03,,Normal,,033/091,Uncommon,Psychic,90,Stage 1,,Lx2,F-30,1,
534180,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/534180_200w.jpg,3,23353,https://cpt.tcgcsv.com/DHh6,2024-07-12T22:36:57.767,1,,0.01,0.08,4.99,0.03,,Normal,,034/091,Common,Psychic,60,Basic,,Mx2,None,1,
534180,Cottonee,Cottonee,https://tcgplayer-cdn.tcgplayer.com/product/534180_200w.jpg,3,23353,https://cpt.tcgcsv.com/DHh6,2024-07-12T22:36:57.767,1,,0.01,0.1,4.99,0.06,,Reverse Holofoil,,034/091,Common,Psychic,60,Basic,,Mx2,None,1,
534181,Whimsicott,Whimsicott,https://tcgplayer-cdn.tcgplayer.com/product/534181_200w.jpg,3,23353,https://cpt.tcgcsv.com/FHh6,2024-07-12T22:36:57.817,1,,0.02,0.15,4.99,0.12,,Reverse Holofoil,,035/091,Uncommon,Psychic,90,Stage 1,,Mx2,None,0,
534181,Whimsicott,Whimsicott,https://tcgplayer-cdn.tcgplayer.com/product/534181_200w.jpg,3,23353,https://cpt.tcgcsv.com/FHh6,2024-07-12T22:36:57.817,1,,0.01,0.08,4.99,0.04,,Normal,,035/091,Uncommon,Psychic,90,Stage 1,,Mx2,None,0,
534182,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/534182_200w.jpg,3,23353,https://cpt.tcgcsv.com/GHh6,2024-07-12T22:36:57.863,1,,0.01,0.09,4.99,0.06,,Normal,,036/091,Common,Psychic,70,Basic,,Mx2,None,1,
534182,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/534182_200w.jpg,3,23353,https://cpt.tcgcsv.com/GHh6,2024-07-12T22:36:57.863,1,,0.01,0.12,4.99,0.12,,Reverse Holofoil,,036/091,Common,Psychic,70,Basic,,Mx2,None,1,
534183,Mimikyu - 037/091,Mimikyu 037 091,https://tcgplayer-cdn.tcgplayer.com/product/534183_200w.jpg,3,23353,https://cpt.tcgcsv.com/HHh6,2024-11-02T05:33:55.63,1,,0.01,0.17,4.99,0.15,0.15,Holofoil,,037/091,Rare,Psychic,70,Basic,,Mx2,None,1,
534183,Mimikyu - 037/091,Mimikyu 037 091,https://tcgplayer-cdn.tcgplayer.com/product/534183_200w.jpg,3,23353,https://cpt.tcgcsv.com/HHh6,2024-11-02T05:33:55.63,1,,0.02,0.2,4.99,0.18,0.15,Reverse Holofoil,,037/091,Rare,Psychic,70,Basic,,Mx2,None,1,
534184,Fidough,Fidough,https://tcgplayer-cdn.tcgplayer.com/product/534184_200w.jpg,3,23353,https://cpt.tcgcsv.com/JHh6,2024-07-12T22:36:57.893,1,,0.01,0.09,4.99,0.05,,Normal,,038/091,Common,Psychic,50,Basic,[2] Rear Kick (20),Mx2,None,1,
534184,Fidough,Fidough,https://tcgplayer-cdn.tcgplayer.com/product/534184_200w.jpg,3,23353,https://cpt.tcgcsv.com/JHh6,2024-07-12T22:36:57.893,1,,0.01,0.1,4.99,0.07,,Reverse Holofoil,,038/091,Common,Psychic,50,Basic,[2] Rear Kick (20),Mx2,None,1,
534185,Dachsbun - 039/091,Dachsbun 039 091,https://tcgplayer-cdn.tcgplayer.com/product/534185_200w.jpg,3,23353,https://cpt.tcgcsv.com/KHh6,2024-07-12T22:36:57.957,1,"<strong>Ability â Well-Baked Body</strong>
<br>Prevent all damage done to this PokÃ©mon by attacks from your opponentâs [R] PokÃ©mon. This PokÃ©mon cannot be Burned.",0.01,0.1,4.99,0.04,,Normal,,039/091,Uncommon,Psychic,90,Stage 1,[2P] Headbutt Bounce (100),Mx2,None,1,
534185,Dachsbun - 039/091,Dachsbun 039 091,https://tcgplayer-cdn.tcgplayer.com/product/534185_200w.jpg,3,23353,https://cpt.tcgcsv.com/KHh6,2024-07-12T22:36:57.957,1,"<strong>Ability â Well-Baked Body</strong>
<br>Prevent all damage done to this PokÃ©mon by attacks from your opponentâs [R] PokÃ©mon. This PokÃ©mon cannot be Burned.",0.04,0.15,4.99,0.12,,Reverse Holofoil,,039/091,Uncommon,Psychic,90,Stage 1,[2P] Headbutt Bounce (100),Mx2,None,1,
534186,Ceruledge - 040/091,Ceruledge 040 091,https://tcgplayer-cdn.tcgplayer.com/product/534186_200w.jpg,3,23353,https://cpt.tcgcsv.com/LHh6,2024-07-12T22:36:58.02,1,,0.02,0.15,4.99,0.12,,Reverse Holofoil,,040/091,Rare,Psychic,140,Stage 1,,Dx2,None,2,
534186,Ceruledge - 040/091,Ceruledge 040 091,https://tcgplayer-cdn.tcgplayer.com/product/534186_200w.jpg,3,23353,https://cpt.tcgcsv.com/LHh6,2024-07-12T22:36:58.02,1,,0.01,0.12,4.99,0.1,,Holofoil,,040/091,Rare,Psychic,140,Stage 1,,Dx2,None,2,
534187,Flittle - 041/091,Flittle 041 091,https://tcgplayer-cdn.tcgplayer.com/product/534187_200w.jpg,3,23353,https://cpt.tcgcsv.com/MHh6,2024-07-12T22:36:58.067,1,,0.01,0.06,4.99,0.04,,Normal,,041/091,Common,Psychic,30,Basic,,Dx2,F-30,1,
534187,Flittle - 041/091,Flittle 041 091,https://tcgplayer-cdn.tcgplayer.com/product/534187_200w.jpg,3,23353,https://cpt.tcgcsv.com/MHh6,2024-07-12T22:36:58.067,1,,0.01,0.1,4.99,0.06,,Reverse Holofoil,,041/091,Common,Psychic,30,Basic,,Dx2,F-30,1,
